Date,Sampling_Area,COVID_N1,COVID_N2,PMMoV,Avg_FlowRate,Project,Temperature,Bemerkung,bestimmungsgrenze,precipitation_event,flow_normalized_COVID_N1,flow_normalized_COVID_N2,PMMoV_normalized_COVID_N1,PMMoV_normalized_COVID_N2
2023-06-21,North_South,10043.0,7919.0,38357943.0,896.0,AMELAG,5.8,,False,heavy_rain,28316.995766836124,22328.217612025815,10166.88295334677,8016.682874395407
2023-06-26,North_South,17891.0,7919.0,101551206.0,422.0,AMELAG,9.4,,False,dry,23758.705276419016,10516.191777092516,6841.1513852639355,3028.0631501819407
2023-06-28,North_South,17891.0,7919.0,59643486.0,410.0,AMELAG,19.6,,False,dry,23083.10228277677,10217.153148360027,11647.997462826423,5155.692354151385
2023-07-03,North_South,12096.0,7919.0,21942000.0,416.0,AMELAG,11.0,,False,dry,15834.73546017641,10366.672462726272,21406.47894102634,14014.37721015109
2023-07-10,North_South,9918.0,16877.0,48962900.0,408.0,AMELAG,9.4,,False,dry,12733.857061767892,21668.613191314453,7865.686664130367,13384.673707453943
2023-07-12,North_South,5327.0,11961.0,53640900.0,417.0,AMELAG,9.0,,False,dry,6990.2781210019375,15695.647945429731,3856.260033535036,8658.668342615461
2023-07-26,North_South,3565.0,22025.0,33537000.0,629.0,AMELAG,18.25,,False,light_rain,7056.443737533164,43595.56053833602,4127.765280953957,25501.83178485579
2023-07-31,North_South,3225.0,8551.0,23575000.0,1380.0,AMELAG,18.24,,False,heavy_rain,14005.045009617592,37133.9968611597,5311.995373105296,14084.611607883218
2023-08-02,North_South,2502.0,5926.0,9899000.0,1444.0,AMELAG,18.97,,False,heavy_rain,11369.207741760989,26928.027608983062,9814.668865126467,23246.09420253375
2023-08-07,North_South,14742.0,61648.0,53044000.0,596.0,AMELAG,18.51,,False,light_rain,27648.9326199174,115622.12713014978,10791.94717830716,45129.694725836365
2023-08-09,North_South,23305.0,109149.0,46961000.0,536.0,AMELAG,6.5,,False,light_rain,39308.78320115447,184102.74094069123,19270.431591267046,90253.0932312897
2023-08-14,North_South,2333.0,13905.0,10640000.0,833.0,AMELAG,9.0,,False,light_rain,6115.548908256538,36449.510316891196,8514.37514479785,50746.84371556542
2023-08-16,North_South,6210.0,75272.0,26741000.0,628.0,AMELAG,20.1,,False,light_rain,12272.327813078857,148754.0513922821,9017.655223496422,109303.85571385229
2023-08-23,North_South,7799.0,7188.0,17829000.0,406.0,AMELAG,15.0,,False,dry,9964.159192940811,9183.533309252283,16986.019013401583,15655.27691605726
2023-08-30,North_South,37676.0,3821.0,14494000.0,1042.0,AMELAG,7.9,,False,heavy_rain,123540.17457930821,12529.116866640214,100938.35012698092,10236.8997726721
2023-09-04,North_South,69056.0,8332.0,39746000.0,422.0,AMELAG,20.08,,False,dry,91704.27318586952,11064.6432487353,67466.41928055267,8140.208026030537
2023-09-06,North_South,92074.0,10029.0,40240000.0,423.0,AMELAG,20.24,,False,dry,122561.22177579356,13349.767504283876,88850.26127156615,9677.859876757138
2023-09-11,North_South,14212.0,1033.0,11325000.0,433.0,AMELAG,20.26,,False,dry,19365.057849680867,1407.5502926203444,48730.02774457677,3541.9447410742896
2023-09-13,North_South,35004.0,2825.0,25201000.0,479.0,AMELAG,19.64,,False,light_rain,52762.92849173741,4258.235429926814,53936.10384474334,4352.916619854872
2023-09-18,North_South,22396.0,9659.0,2698000.0,906.0,AMELAG,8.8,,False,heavy_rain,63851.9786900502,27538.232816895645,322335.5336960206,139017.63350463758
2023-09-20,North_South,29134.0,58687.0,4317000.0,418.0,AMELAG,10.0,,False,dry,38322.34719417215,77195.83956148764,262058.19040219008,527885.2550330654
2023-09-25,North_South,42736.0,79770.0,16248000.0,458.0,AMELAG,8.1,,False,dry,61593.52396746567,114969.00521538602,102134.7736594039,190642.33655023045
2023-09-27,North_South,24232.0,46786.0,11904000.0,433.0,AMELAG,11.0,,False,dry,33018.15942959941,63749.90124930826,79045.29282311823,152616.91441162137
2023-10-03,North_South,16095.002942092005,2417.5271790600036,3167000.0,1195.0,AMELAG,19.37,,False,heavy_rain,60524.982037420894,9091.069421610491,197343.4278214872,29641.690783394213
2023-10-04,North_South,22758.426457821526,6448.622050335633,6904000.0,456.0,AMELAG,9.1,,False,dry,32657.488107353605,9253.530700286066,128003.28609484682,36269.8543660941
2023-10-09,North_South,12395.357614426952,128490.801621287,14844000.0,385.0,AMELAG,9.4,,False,dry,15017.425772528233,155671.27111802454,32425.582442392944,336124.95989715855
2023-10-11,North_South,38088.0,377750.0014912551,35995000.0,358.0,AMELAG,12.0,,False,dry,42908.85231969907,425562.35632625414,41089.00844839495,407513.46887879085
2023-10-16,North_South,45831.0,334905.0,13432000.0,420.0,AMELAG,9.5,,False,dry,60573.73137648112,442635.8906993173,132494.64343390067,968190.0582407214
2023-10-18,North_South,52218.0,474447.0,18481000.0,1066.0,AMELAG,12.8,,False,heavy_rain,175167.34285424498,1591551.1952807074,109717.12966152205,996877.7627737592
2023-10-23,North_South,106285.0,54787.0,17501000.0,586.0,AMELAG,11.0,,False,light_rain,195995.13726198464,101030.11323490946,235824.42412874658,121561.01730951347
2023-10-25,North_South,95559.0,62492.0,12600000.0,1355.0,AMELAG,8.9,,False,heavy_rain,407461.51447710017,266464.5398413854,294496.8960284425,192589.91854884865
2023-10-30,North_South,12353.0,19363.0,64111000.0,645.0,AMELAG,10.4,,False,light_rain,25073.09000055161,39301.40384365586,7482.031992945306,11727.886786966727
2023-11-01,North_South,13020.0,25603.0,49150000.0,441.0,AMELAG,9.0,,False,dry,18068.632184501177,35530.81335021379,10286.48820832203,20227.723317793312
2023-11-06,North_South,10011.0,79742.0,11874000.0,461.0,AMELAG,7.3,,False,dry,14522.924857337573,115681.45779380809,32738.598760100012,260777.27922564134
2023-11-08,North_South,9012.0,64161.0,22947000.0,1180.0,AMELAG,11.2,,False,heavy_rain,33464.08031445344,238247.7648752382,15250.178882442182,108573.76023927794
2023-11-13,North_South,32179.0,47433.0,16985000.0,1253.0,AMELAG,10.5,,False,heavy_rain,126881.79625563399,187028.3179027778,73567.61267320662,108441.29935449235
2023-11-15,North_South,128260.0,151362.0,50899000.0,512.0,AMELAG,8.2,,False,light_rain,206650.70921064573,243872.3268949147,97850.18614015802,115474.81580030094
2023-11-20,North_South,64998.0,53733.0,39292000.0,936.0,AMELAG,7.9,,False,heavy_rain,191448.31388403018,158267.82747054668,64235.562078876625,53102.70250137353
2023-11-22,North_South,175246.0,136079.0,45477000.0,582.0,AMELAG,10.1,,False,light_rain,320956.963157773,249223.96282680685,149635.9608834321,116192.73433377397
2023-11-27,North_South,83532.0,78052.0,3171000.0,2162.0,AMELAG,8.1,,False,heavy_rain,568308.6586867049,531025.5641887503,1022907.3714265578,955800.9643560036
2023-11-29,North_South,108612.0,105511.0,5928000.0,588.0,AMELAG,8.3,,False,light_rain,200969.81861987113,195231.89456414783,711458.0316514985,691145.0703198657
2023-12-04,North_South,28922.0,30043.0,13453000.0,1032.0,AMELAG,9.0,,False,heavy_rain,93925.5447578342,97566.04457366755,83481.23208196962,86716.91637641289
2023-12-06,North_South,70500.0,76222.0,11862000.0,649.0,AMELAG,14.01,,False,light_rain,143982.43610662804,155668.49992793478,230786.74811828253,249518.12078115926
2023-12-11,North_South,149159.0,182738.0,22613000.0,607.0,AMELAG,9.7,,False,light_rain,284914.0444250887,349054.51665774005,256136.19336725184,313798.1328886951
2023-12-12,North_South,206022.0,121039.0,23474000.0,829.0,AMELAG,7.4,,False,light_rain,537457.1352619526,315758.87135826016,340805.1658819287,200224.81323927914
2023-12-18,North_South,144334.0,151367.0,24807000.0,602.0,AMELAG,9.0,,False,light_rain,273426.6505299907,286749.981368029,225930.08799761077,236939.04159750545
2023-12-20,North_South,169358.0,139054.0,24323000.0,735.0,AMELAG,8.8,,False,light_rain,391713.69809302996,321622.57805729983,270376.06743853306,221996.44351963163
2024-01-01,North_South,50871.0,40244.0,26150000.0,660.0,AMELAG,9.1,,False,light_rain,105654.96584464876,83583.54357987939,75540.22119780064,59759.79756411883
2024-01-03,North_South,35938.0,90258.0,23687000.0,1255.0,AMELAG,8.5,,False,heavy_rain,141929.71598299616,356455.34824401105,58914.67887389726,147963.74550059045
2024-01-08,North_South,11398.0,12385.0,23907000.0,679.0,AMELAG,8.9,,False,light_rain,24354.214706285333,26463.146967656066,18513.27454502569,20116.415620296822
2024-01-10,North_South,26781.0,15169.0,34271000.0,573.0,AMELAG,9.0,,False,light_rain,48289.98994734791,27351.885945682403,30344.478844107427,17187.386564589284
2024-01-15,North_South,240460.0,187792.0,17209000.0,516.0,AMELAG,8.8,,False,light_rain,390452.5360014662,304931.642022737,542583.8698040803,423741.62055330555
2024-01-17,North_South,187972.0,221893.0,61292000.0,509.0,AMELAG,7.0,,False,light_rain,301083.2866327041,355416.0924009459,119088.2846984049,140578.68595632943
2024-01-22,North_South,17362.0,19671.0,28117000.0,1100.0,AMELAG,11.0,,False,heavy_rain,60099.12382938517,68091.80191497729,23977.861179403575,27166.715082366532
2024-01-24,North_South,11232.0,15858.0,17916000.0,590.0,AMELAG,9.4,,False,light_rain,20853.781074785897,29442.597959753803,24344.211447118298,34370.59340530644
2024-01-29,North_South,4810.0,4623.0,12146000.0,546.0,AMELAG,14.7,,False,light_rain,8264.43983978391,7943.140411501252,15377.703045244225,14779.85887279918
2024-01-31,North_South,12791.0,14530.0,15628000.0,959.0,AMELAG,10.99,,False,heavy_rain,38601.022572425536,43849.023374039796,31781.966598809235,36102.8828614415
2024-02-05,North_South,9478.0,8870.0,41744000.0,453.0,AMELAG,14.0,,False,dry,13511.09693749544,12644.379598605672,8816.623861267597,8251.050184579404
2024-02-06,North_South,6672.0,6672.0,23444000.0,518.0,AMELAG,7.2,,False,light_rain,10875.807221112082,10875.807221112082,11051.061490745253,11051.061490745253
2024-02-12,North_South,10731.0,12133.0,18512000.0,590.0,AMELAG,7.5,,False,light_rain,19923.604408255647,22526.613762497975,22509.535015590864,25450.394962646904
2024-02-15,North_South,21816.0,13930.0,35891000.0,697.0,AMELAG,13.83,,False,light_rain,47850.18338727844,30553.4036755037,23603.110336715927,15071.109598022225
2024-02-19,North_South,13641.0,18950.0,17418000.0,705.0,AMELAG,7.7,,False,light_rain,30262.93391264273,42041.09652111866,30410.782367216645,42246.486757477855
2024-02-21,North_South,4493.0,1672.0,3642000.0,1202.0,AMELAG,11.15,,False,heavy_rain,16994.820808518285,6324.357977262981,47904.48191494249,17826.90713594121
2024-02-28,North_South,1727.0,3397.0,24098000.0,535.0,AMELAG,7.4,,False,light_rain,2907.5140571646166,5719.06499837186,2782.8577548716553,5473.866701389122
